Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
RECQL4	gene	RECQL4	oncokb	oncokb			Other																												
NCOR1	gene	NCOR1	oncokb	oncokb			Other																												
NCOR2	gene	NCOR2	oncokb	oncokb			Other																												
IKBKE	gene	IKBKE	oncokb	oncokb			Other																												
MDC1	gene	MDC1	oncokb	oncokb			Other																												
NUP93	gene	NUP93	oncokb	oncokb			Other																												
SETD1A	gene	SETD1A	oncokb	oncokb			Other																												
KMT2B	gene	KMT2B	oncokb	oncokb			Other																												
HDAC4	gene	HDAC4	oncokb	oncokb			Other																												
KEAP1	gene	KEAP1	oncokb	oncokb			Other																												
SETDB1	gene	SETDB1	oncokb	oncokb			Other																												
FGF19	gene	FGF19	oncokb	oncokb			Other																												
MED12	gene	MED12	oncokb	oncokb			Other																												
AKT3	gene	AKT3	oncokb	oncokb			Other																												
BCL2L11	gene	BCL2L11	oncokb	oncokb			Other																												
SH2B3	gene	SH2B3	oncokb	oncokb			Other																												
RAD50	gene	RAD50	oncokb	oncokb			Other																												
STAG1	gene	STAG1	oncokb	oncokb			Other																												
IKZF1	gene	IKZF1	oncokb	oncokb			Other																												
YAP1	gene	YAP1	oncokb	oncokb			Other																												
HOXB13	gene	HOXB13	oncokb	oncokb			Other																												
CARM1	gene	CARM1	oncokb	oncokb			Other																												
ARID3B	gene	ARID3B	oncokb	oncokb			Other																												
CTCF	gene	CTCF	oncokb	oncokb			Other																												
GNA13	gene	GNA13	oncokb	oncokb			Other																												
STAG2	gene	STAG2	oncokb	oncokb			Other																												
PLK2	gene	PLK2	oncokb	oncokb			Other																												
ARID5A	gene	ARID5A	oncokb	oncokb			Other																												
MALT1	gene	MALT1	oncokb	oncokb			Other																												
PNRC1	gene	PNRC1	oncokb	oncokb			Other																												
RAB35	gene	RAB35	oncokb	oncokb			Other																												
PTPRT	gene	PTPRT	oncokb	oncokb			Other																												
CHEK2	gene	CHEK2	oncokb	oncokb			Other																												
SP140	gene	SP140	oncokb	oncokb			Other																												
U2AF2	gene	U2AF2	oncokb	oncokb			Other																												
RRAS2	gene	RRAS2	oncokb	oncokb			Other																												
IKZF3	gene	IKZF3	oncokb	oncokb			Other																												
DIS3	gene	DIS3	oncokb	oncokb			Other																												
NT5C2	gene	NT5C2	oncokb	oncokb			Other																												
SPEN	gene	SPEN	oncokb	oncokb			Other																												
PDS5B	gene	PDS5B	oncokb	oncokb			Other																												
SMG1	gene	SMG1	oncokb	oncokb			Other																												
SETD1B	gene	SETD1B	oncokb	oncokb			Other																												
CIC	gene	CIC	oncokb	oncokb			Other																												
MGA	gene	MGA	oncokb	oncokb			Other																												
ICOSLG	gene	ICOSLG	oncokb	oncokb			Other																												
NCSTN	gene	NCSTN	oncokb	oncokb			Other																												
DICER1	gene	DICER1	oncokb	oncokb			Other																												
RYBP	gene	RYBP	oncokb	oncokb			Other																												
SF3B1	gene	SF3B1	oncokb	oncokb			Other																												
BRD4	gene	BRD4	oncokb	oncokb			Other																												
SUZ12	gene	SUZ12	oncokb	oncokb			Other																												
POT1	gene	POT1	oncokb	oncokb			Other																												
WWTR1	gene	WWTR1	oncokb	oncokb			Other																												
SAMHD1	gene	SAMHD1	oncokb	oncokb			Other																												
LATS2	gene	LATS2	oncokb	oncokb			Other																												
GREM1	gene	GREM1	oncokb	oncokb			Other																												
FOXP1	gene	FOXP1	oncokb	oncokb			Other																												
BBC3	gene	BBC3	oncokb	oncokb			Other																												
AGO2	gene	AGO2	oncokb	oncokb			Other																												
SESN1	gene	SESN1	oncokb	oncokb			Other																												
SETD2	gene	SETD2	oncokb	oncokb			Other																												
BABAM1	gene	BABAM1	oncokb	oncokb			Other																												
DROSHA	gene	DROSHA	oncokb	oncokb			Other																												
ANKRD11	gene	ANKRD11	oncokb	oncokb			Other																												
CD274	gene	CD274	oncokb	oncokb			Other																												
EGFL7	gene	EGFL7	oncokb	oncokb			Other																												
CRBN	gene	CRBN	oncokb	oncokb			Other																												
UBR5	gene	UBR5	oncokb	oncokb			Other																												
HDAC7	gene	HDAC7	oncokb	oncokb			Other																												
SUFU	gene	SUFU	oncokb	oncokb			Other																												
ARID4B	gene	ARID4B	oncokb	oncokb			Other																												
RTEL1	gene	RTEL1	oncokb	oncokb			Other																												
CDK12	gene	CDK12	oncokb	oncokb			Other																												
SETD4	gene	SETD4	oncokb	oncokb			Other																												
DCUN1D1	gene	DCUN1D1	oncokb	oncokb			Other																												
ERRFI1	gene	ERRFI1	oncokb	oncokb			Other																												
TET2	gene	TET2	oncokb	oncokb			Other																												
FAM46C	gene	FAM46C	oncokb	oncokb			Other																												
BCOR	gene	BCOR	oncokb	oncokb			Other																												
RNF43	gene	RNF43	oncokb	oncokb			Other																												
WHSC1L1	gene	WHSC1L1	oncokb	oncokb			Other																												
SDHAF2	gene	SDHAF2	oncokb	oncokb			Other																												
SHQ1	gene	SHQ1	oncokb	oncokb			Other																												
PBRM1	gene	PBRM1	oncokb	oncokb			Other																												
SETD5	gene	SETD5	oncokb	oncokb			Other																												
ASXL2	gene	ASXL2	oncokb	oncokb			Other																												
FBXW7	gene	FBXW7	oncokb	oncokb			Other																												
ETNK1	gene	ETNK1	oncokb	oncokb			Other																												
TMEM127	gene	TMEM127	oncokb	oncokb			Other																												
DUSP22	gene	DUSP22	oncokb	oncokb			Other																												
CYSLTR2	gene	CYSLTR2	oncokb	oncokb			Other																												
PAK5	gene	PAK5	oncokb	oncokb			Other																												
ARID1B	gene	ARID1B	oncokb	oncokb			Other																												
RPTOR	gene	RPTOR	oncokb	oncokb			Other																												
EP400	gene	EP400	oncokb	oncokb			Other																												
KMT2C	gene	KMT2C	oncokb	oncokb			Other																												
BACH2	gene	BACH2	oncokb	oncokb			Other																												
BCORL1	gene	BCORL1	oncokb	oncokb			Other																												
PRDM14	gene	PRDM14	oncokb	oncokb			Other																												
CRLF2	gene	CRLF2	oncokb	oncokb			Other																												
RRAGC	gene	RRAGC	oncokb	oncokb			Other																												
ARHGEF28	gene	ARHGEF28	oncokb	oncokb			Other																												
SOX17	gene	SOX17	oncokb	oncokb			Other																												
NSD1	gene	NSD1	oncokb	oncokb			Other																												
RFWD2	gene	RFWD2	oncokb	oncokb			Other																												
SMYD3	gene	SMYD3	oncokb	oncokb			Other																												
BCL11B	gene	BCL11B	oncokb	oncokb			Other																												
MAPKAP1	gene	MAPKAP1	oncokb	oncokb			Other																												
CDC73	gene	CDC73	oncokb	oncokb			Other																												
VTCN1	gene	VTCN1	oncokb	oncokb			Other																												
TBL1XR1	gene	TBL1XR1	oncokb	oncokb			Other																												
PALB2	gene	PALB2	oncokb	oncokb			Other																												
MOB3B	gene	MOB3B	oncokb	oncokb			Other																												
SETD6	gene	SETD6	oncokb	oncokb			Other																												
FBXO11	gene	FBXO11	oncokb	oncokb			Other																												
PREX2	gene	PREX2	oncokb	oncokb			Other																												
TET1	gene	TET1	oncokb	oncokb			Other																												
PDCD1LG2	gene	PDCD1LG2	oncokb	oncokb			Other																												
CD276	gene	CD276	oncokb	oncokb			Other																												
SETD7	gene	SETD7	oncokb	oncokb			Other																												
NUF2	gene	NUF2	oncokb	oncokb			Other																												
SESN2	gene	SESN2	oncokb	oncokb			Other																												
SETDB2	gene	SETDB2	oncokb	oncokb			Other																												
STK40	gene	STK40	oncokb	oncokb			Other																												
BRIP1	gene	BRIP1	oncokb	oncokb			Other																												
FAM175A	gene	FAM175A	oncokb	oncokb			Other																												
ARID5B	gene	ARID5B	oncokb	oncokb			Other																												
SETD3	gene	SETD3	oncokb	oncokb			Other																												
TRAF7	gene	TRAF7	oncokb	oncokb			Other																												
CARD11	gene	CARD11	oncokb	oncokb			Other																												
DOT1L	gene	DOT1L	oncokb	oncokb			Other																												
SLX4	gene	SLX4	oncokb	oncokb			Other																												
HIST1H2BK	gene	HIST1H2BK	oncokb	oncokb			Other																												
KNSTRN	gene	KNSTRN	oncokb	oncokb			Other																												
FAM58A	gene	FAM58A	oncokb	oncokb			Other																												
MSI2	gene	MSI2	oncokb	oncokb			Other																												
HIST2H3C	gene	HIST2H3C	oncokb	oncokb			Other																												
ARID3C	gene	ARID3C	oncokb	oncokb			Other																												
AMER1	gene	AMER1	oncokb	oncokb			Other																												
SESN3	gene	SESN3	oncokb	oncokb			Other																												
PPP4R2	gene	PPP4R2	oncokb	oncokb			Other																												
ESCO2	gene	ESCO2	oncokb	oncokb			Other																												
SPRED1	gene	SPRED1	oncokb	oncokb			Other																												
ASXL1	gene	ASXL1	oncokb	oncokb			Other																												
ARID2	gene	ARID2	oncokb	oncokb			Other																												
TET3	gene	TET3	oncokb	oncokb			Other																												
FLCN	gene	FLCN	oncokb	oncokb			Other																												
MPEG1	gene	MPEG1	oncokb	oncokb			Other																												
RICTOR	gene	RICTOR	oncokb	oncokb			Other																												
NUTM1	gene	NUTM1	oncokb	oncokb			Other																												
NEGR1	gene	NEGR1	oncokb	oncokb			Other																												
KSR2	gene	KSR2	oncokb	oncokb			Other																												
P2RY8	gene	P2RY8	oncokb	oncokb			Other																												
HIST2H3A	gene	HIST2H3A	oncokb	oncokb			Other																												
KMT5A	gene	KMT5A	oncokb	oncokb			Other																												
H3F3C	gene	H3F3C	oncokb	oncokb			Other																												
H3F3AP4	gene	H3F3AP4	oncokb	oncokb			Other																												
HIST2H3D	gene	HIST2H3D	oncokb	oncokb			Other																												
MEF2B	gene	MEF2B	oncokb	oncokb			Other																												
KLF5	gene	KLF5	oncokb	oncokb			Other																												
